Unnamed: 0,overall,reviewText
1182,5.0,found write bandwidth card mbsec transferring steady stream dozen gigabyte included full sized sdcard adapter appears slightly faster usb adapter tested piping devurandom pv onto card read bandwidth appears mbsec
1183,5.0,expected sandisk delivered card fast transfer lot data use bought galaxy work great
1184,5.0,love gb capacity compatible device one go pro hero one samsung galaxy tablet
1185,5.0,card samsung galaxy iiiit month issuesokay one issue phone design would unmount phone moved around roughly seems pop easy samsung galaxy phone solved problem putting electrical tape hold far month hasnt unmountedit give ungodly amount storage phone wondering samsung phone take card issue show total gb available space installed must since phone come gb internal memory nowadays
1186,5.0,bought gopro hero slip work great keep camera awesome cheap great smartphones well
1187,4.0,fast big wish bit less cash could buy storage need
1188,3.0,doesnt work skyrocket work xoom odd suffer seems class get sandisk unless ton cheaper stolen tweakers suck
1189,5.0,bought similar transcend premium x gb microsdhc class uhs couple gwh dash cam work well camera key need card compliant uhs better look u inside card camera transcend rated slightly faster camera seem like either equally well purchased transcend sandisk within penny aside slight price speed difference there much recommend one long get least uhs card said manufacturer gskill kingston others
1190,5.0,bought add memory phone problem installing work great dont know could ask anything
1191,3.0,gave star dont know problem card phone intermittant problem phone stop recognizing fast hold lot would recommend itupdate intermittant issue phone galaxy finally gave ghost completely computer wont recognize dont think important data would take sandisk another reviewer indicated replaced issue phone computer cant even recognize wipe im sending anywhere
1192,5.0,bought price low excellent value good transfer speed worked phone camera device well
1193,5.0,use local backup redundancy ive problem system
1194,5.0,added samsung note gig storage everything phone used capacity
1195,5.0,great card great pricecant really beat sandisk brand never let well built use mobius action camera work wonder also worked well gopro hero silver
1196,5.0,quick initial test multiple setting p k p recording successfulhavent done long recording field use warm location yet
1197,5.0,fast sd card really use emulator nvidia shield job right complaint everything order would recommend
1198,5.0,bought card several device use microsd card compatible newer highercapacity sdxc standard sdhc memory card gb largest size available technology standard went one sandisk way didnt worry compatibility issue device ive used sandisk memory product number year along many brand ive always good result im happy say experience card echo amazon user rock steady reliable larger file transfer several gb movie time performed quickly id hoped class card regard readwrite timesaside existing review previous experience sandisk product also picked particular card due uhs compliance dont currently uhs device take advantage increased speed negligible cost difference made sense standard technology update fast day futureproofing product provide extend usable life always appreciated
