Unnamed: 0,overall,reviewText
1111,3.0,bought two gb microsd card format fat current gb file card carri one card wallet keep one safe deposit offsit ive sandisk literatur look see restrict use ordinari flash memori file storag restrict could find found gb card sandisk gb card bought previous cannot accept gb data written comput without suffer error ive resort copi gb data time card stop start anoth gb complet data copi error actual occur earli approxim gb point sever gb flash memori stick lexar echo seri well hundr lowercapac flash memori card overflowerror problem repeat restrict use memori card exampl use camera given sandisk given gb data card verifi integr defect
1112,5.0,simpli excel second gb ultra purchas samsung galaxi ii work perfectli data access rate except movi system store overrid data easili
1113,5.0,issu work intend would recommend price right buy tablet support gb get one two
1114,5.0,use strongli suggest format card take second sandisk abl transfer imag phone phone tablet issuesmi old microsd pni purchas phone give microsd card free howev gb card figur time upgrad sinc mb left space card phone space full due pictur spend sever hour research good microsd card read coupl articl onlin found devic work great microsdhcther lot choic pick amazon howev debat sandisk transcend samsung start read samsung microsd card review first review star least due card class look transcend card review good sure perform testso third one look sandisk appear best choic devic mani review read lot review sd card convinc buy iti download sandisk memori zone devic app provid manag function complet control allow manag local cloud memori mean move file phone box dropbox googl doc picasa sugarsync skydriv cloud storag phone applic allow secur file password
1115,5.0,use card smasung galaxi activ use samsung galaxi note alway work flawlessli never given singl problem use card copi movi playback alway smooth mostli play high definit movi rip requir lot process power data transfer card alway done great continu buy card one macbook air backup problem damon
1116,5.0,three differ brand micro sd card sandisk one still two quit work bought sever card problem except wish would bought one memori excel product
1117,5.0,got add memori htc evo lte phone work perfectli fast read write gb provid lot addit storag top gb phone recommend specif card android phone sorri appl user expans slot
1118,4.0,perfect ss galaxi note great price recommend sd card storag need
1119,5.0,purchas addit memori smartphon far good problem memori card
1120,5.0,sever gb card gopro black canon ti work great without issu transfer speed lightn quick well
1121,5.0,good gb sd card bought upgrad memori stotag cell work samsung also come adapt
1122,5.0,use p video camera perform well doesnt issu keep transfer rate interfac comput high
1123,5.0,noth much say work great havent lost singl pictur video save far readwrit speed excel ive use month samsung galaxi complaint
1124,5.0,far work fine ive read neg review give one noth yet good buy
1125,3.0,gopro seem bit finicki card speed sinc last firmwar upgrad appli card ive use quit long time start caus randomli report error stop record got coupl sandisk card ive got hero power via usb port fill card repeatedli without run batteri error report far ive complet fill one card twice three timesi havent alway best luck sandisk work well far finger cross last use camera record offroad brisk dualsport ride
1126,5.0,work good
1127,5.0,work great better thought cave surfac tablet truli recommend work straight away
1128,5.0,couldnt ask anyth better use gopro hero record lot video hold lot pic
1129,5.0,cant measur speed dont know judg thing base experi trust sandisk reli give hard drive last long reliabl
1130,4.0,good like work perfectli minidr kind slow sometim doesnt reach promis mb
1131,1.0,got product fine stop workingth last one came droid x releas day work whole time sinc got without hitchi get one dead less daysi dont know got lemon whole suppli bad faulti say displeas
1132,5.0,speed great use galaxi tab bunch hd movi watch movi tablet flawlessli say
1133,5.0,good product use smart phone adapt work finerecomend th smart phone expand gb
1134,5.0,bought galaxi expand storag capac work great fast transfer speed well
1135,5.0,card great realli fast compar common card even sandisk kingston etcif need copi file card shortest time right oneit reliabl never miss photo music file star well deserv
1136,5.0,got handheld gp store data alreadi store main memori
1137,5.0,microsd card describ other sandisk fast transfer awesom price got samsung galaxi love
1138,5.0,best amount space price qualiti product work without defect use galaxi current note iii
1139,1.0,great review card pick samsung galaxi iii pop card happi take pictur save file live lifefast forward two month later sudden card stop function phone wont read comput wont read either submit ticket sandisk hope get replac actual worksthank good save photo dropbox
